gesture_index,gesture_name,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
2,backward,121.3,267.9,126.8,368.7,391.1,348.4,344.5
2,backward,121.6,268.3,126.8,369.1,391.1,348.2,344.6
2,backward,121.4,268.2,126.8,369.2,391.6,348.3,344.7
2,backward,121.2,268.0,126.8,368.6,390.8,347.8,344.5
2,backward,121.5,268.2,126.8,369.4,390.9,348.0,344.5
2,backward,121.4,268.1,126.7,369.2,391.4,348.1,344.7
2,backward,121.5,268.4,127.0,369.8,391.3,348.4,344.6
2,backward,121.3,267.9,126.8,369.1,391.1,348.2,344.7
2,backward,121.4,268.1,126.9,369.0,391.2,348.3,344.5
2,backward,121.2,267.8,126.5,368.9,390.7,348.1,344.1
2,backward,121.4,267.4,126.5,368.5,390.8,348.3,344.2
2,backward,121.2,267.6,126.7,368.4,391.1,347.7,344.3
2,backward,121.4,267.6,126.7,369.2,391.1,347.6,343.4
2,backward,121.2,267.4,126.7,368.4,391.1,347.8,343.6
2,backward,121.2,267.3,126.6,368.6,390.5,347.6,343.5
2,backward,121.3,267.2,126.7,368.8,390.7,347.2,343.3
2,backward,121.4,267.1,126.7,368.5,391.1,347.7,343.8
2,backward,121.1,267.1,126.5,368.3,390.3,347.3,343.2
2,backward,121.1,266.7,126.4,367.8,390.2,347.1,342.8
2,backward,121.1,266.9,126.6,368.3,390.5,347.0,343.0
2,backward,121.2,267.1,126.7,368.5,390.8,347.3,343.2
2,backward,120.9,266.9,126.5,367.8,389.9,346.8,342.1
2,backward,121.1,266.1,126.4,367.8,389.9,346.7,342.3
2,backward,121.1,266.9,126.7,368.1,390.3,346.7,342.6
2,backward,120.9,266.7,126.6,367.7,390.1,346.8,342.5
2,backward,121.0,266.5,126.5,367.9,389.7,346.7,342.6
2,backward,121.3,267.1,127.0,368.5,390.6,346.7,343.3
2,backward,121.0,266.9,126.7,368.1,390.3,346.7,342.6
2,backward,121.3,266.7,126.7,368.2,390.5,347.7,343.1
2,backward,121.1,266.7,126.9,368.8,391.0,347.4,342.9
2,backward,121.1,266.8,126.8,368.5,390.6,347.3,342.8
2,backward,121.2,266.5,126.7,368.5,390.6,347.4,342.7
2,backward,121.2,266.8,126.7,368.3,390.7,347.3,343.1
2,backward,120.9,266.6,126.5,367.6,389.6,346.7,342.4
2,backward,121.2,266.2,126.7,368.2,390.4,346.7,342.8
2,backward,120.9,266.1,126.5,367.5,389.9,346.5,342.1
2,backward,121.1,266.6,126.7,368.8,390.8,347.4,343.1
2,backward,121.2,266.6,126.7,368.5,390.6,347.2,342.7
2,backward,120.9,266.6,126.7,368.3,390.1,346.8,343.0
2,backward,121.0,266.7,126.9,368.3,390.6,347.3,343.0
2,backward,121.1,266.8,126.9,368.7,390.7,347.2,342.9
2,backward,121.2,266.9,127.1,368.8,390.9,347.5,343.1
2,backward,121.1,266.7,126.8,368.5,390.9,347.5,342.9
2,backward,121.1,266.3,126.9,368.3,390.5,346.9,343.3
2,backward,121.0,266.5,126.8,368.7,390.7,347.1,342.9
2,backward,121.1,266.5,126.9,368.8,391.1,347.1,343.2
2,backward,120.9,266.4,126.9,368.7,391.1,347.4,343.4
2,backward,121.1,266.6,126.9,368.7,390.6,347.3,343.6
2,backward,121.2,266.5,126.9,368.9,391.1,347.2,343.5
2,backward,121.2,266.9,127.0,369.2,391.3,347.5,343.7
2,backward,121.1,266.5,127.0,368.7,391.3,347.8,343.7
2,backward,121.2,267.1,127.0,369.4,391.3,348.1,344.2
2,backward,120.9,266.5,126.9,369.0,391.5,347.9,344.0
2,backward,121.2,266.9,127.0,369.8,391.5,348.1,343.9
2,backward,121.0,266.9,126.8,369.4,390.9,347.8,344.0
2,backward,121.0,266.8,126.9,369.4,391.4,347.7,344.0
2,backward,121.2,267.1,127.3,368.9,391.4,348.0,344.2
2,backward,121.2,267.2,127.1,369.0,391.9,347.7,344.1
2,backward,121.2,267.2,127.2,369.0,391.9,348.0,344.4
2,backward,121.4,267.2,127.1,369.3,391.6,348.3,344.9
2,backward,121.3,267.2,127.0,369.4,392.0,348.2,344.3
2,backward,121.5,267.2,127.1,369.7,391.5,347.9,344.4
2,backward,121.5,267.3,127.2,369.2,391.6,348.1,344.4
2,backward,121.2,267.1,127.0,369.4,391.2,348.3,344.5
2,backward,121.0,267.1,126.9,368.9,391.1,348.0,344.2
2,backward,121.3,267.1,126.9,369.2,391.5,348.1,344.2
2,backward,121.5,267.1,127.0,369.1,391.3,348.2,344.9
2,backward,121.1,266.8,126.8,369.0,391.2,347.6,344.1
2,backward,121.3,267.2,127.0,369.3,392.0,348.2,344.2
2,backward,121.5,267.7,127.2,369.9,391.6,348.4,344.9
2,backward,121.5,267.5,127.0,369.4,391.5,348.5,344.8
2,backward,121.4,267.7,127.1,369.2,391.6,348.4,344.8
2,backward,121.3,267.7,127.1,368.8,391.4,347.7,344.3
2,backward,121.3,267.5,126.8,368.5,390.5,347.8,344.2
2,backward,121.5,268.6,127.0,369.8,392.0,348.6,344.9
2,backward,121.3,268.0,126.8,369.0,391.2,348.3,344.6
2,backward,121.4,268.2,127.0,369.0,391.1,348.4,344.7
2,backward,121.4,268.3,126.9,369.4,391.5,348.3,345.0
2,backward,121.4,268.3,126.9,369.3,391.9,348.2,345.0
2,backward,121.4,268.5,126.9,368.9,391.5,348.1,344.7
2,backward,121.5,268.4,126.9,369.2,392.1,348.5,344.8
2,backward,121.6,268.6,126.9,369.0,391.3,348.2,344.3
2,backward,121.3,268.1,126.6,368.5,391.1,347.6,344.4
2,backward,121.4,268.4,126.8,369.1,391.0,348.1,344.7
2,backward,121.3,268.2,126.8,368.7,391.2,348.0,344.5
2,backward,121.5,268.6,127.0,369.3,391.6,348.3,344.9
2,backward,121.2,268.3,126.7,368.8,390.8,347.8,344.4
2,backward,121.4,268.6,126.8,369.2,391.1,348.1,344.2
2,backward,121.7,268.7,127.1,368.9,391.2,348.0,344.3
2,backward,121.4,268.1,126.6,368.2,390.7,347.4,344.2
2,backward,121.4,267.7,126.7,368.4,391.1,347.8,343.7
2,backward,121.1,267.8,126.8,369.0,391.0,348.0,344.0
2,backward,121.2,267.4,126.6,368.0,390.4,347.4,343.6
2,backward,121.3,267.7,126.7,368.5,390.8,347.8,344.0
2,backward,121.4,267.7,126.8,368.5,390.9,347.8,344.1
2,backward,121.2,267.2,126.6,368.0,390.2,346.8,343.1
2,backward,121.1,267.3,126.6,368.2,390.9,347.2,343.4
2,backward,120.9,267.2,126.5,367.9,390.6,346.8,342.8
2,backward,121.1,267.3,126.6,367.8,390.0,346.5,342.8
2,backward,121.3,267.4,126.7,368.2,390.5,347.1,342.8
2,backward,121.2,267.1,126.7,367.8,390.2,346.7,342.6
2,backward,121.0,267.0,126.4,367.8,389.8,346.6,342.5
2,backward,121.2,266.6,126.6,367.6,389.9,346.5,342.1
2,backward,121.0,267.0,126.6,367.6,390.0,347.0,342.5
2,backward,121.0,266.8,126.4,367.7,390.1,346.9,342.1
2,backward,121.4,267.5,126.9,368.0,390.3,347.1,343.0
2,backward,121.0,266.9,126.7,368.0,389.8,346.6,342.5
2,backward,121.1,267.1,126.9,367.9,390.2,346.7,342.0
2,backward,121.3,267.0,126.8,367.7,390.0,346.6,342.0
2,backward,121.0,266.8,126.4,367.2,389.7,346.3,341.9
2,backward,121.1,267.0,126.7,367.5,389.7,346.4,342.1
2,backward,121.1,267.3,126.9,367.7,390.2,346.6,342.3
2,backward,121.0,266.8,126.9,367.3,389.8,346.3,341.8
2,backward,121.2,267.3,126.7,367.6,389.5,346.3,342.2
2,backward,121.2,266.9,126.8,367.4,390.2,346.2,342.3
2,backward,121.0,266.4,126.5,366.8,389.5,345.9,341.4
2,backward,121.3,267.1,126.8,367.5,389.6,346.5,341.7
2,backward,120.9,266.6,126.7,367.0,389.5,346.0,341.6
2,backward,120.9,266.9,126.9,367.5,389.4,346.1,342.1
2,backward,121.1,266.8,126.8,367.1,390.0,346.7,341.8
2,backward,121.1,266.6,126.6,367.4,389.8,346.4,341.9
2,backward,121.2,266.8,126.9,367.6,390.0,346.6,342.2
2,backward,121.2,266.8,126.9,367.7,390.2,346.4,342.3
2,backward,121.1,266.8,126.7,367.5,390.0,346.6,342.0
2,backward,120.9,266.7,126.8,367.3,389.7,346.4,342.0
2,backward,121.1,266.8,126.7,367.8,390.1,346.4,342.1
2,backward,121.0,266.4,126.7,367.2,389.7,346.4,341.8
2,backward,121.1,266.5,126.8,367.0,389.6,346.4,341.6
2,backward,121.0,266.7,126.9,367.1,389.7,346.2,342.0
2,backward,121.0,266.6,126.8,367.5,389.7,346.4,341.8
2,backward,121.4,266.6,126.8,366.9,389.6,346.3,341.3
2,backward,121.3,266.7,127.1,367.5,390.0,346.4,341.9
2,backward,121.2,266.2,126.7,367.2,389.6,346.2,341.6
2,backward,121.1,266.3,126.9,367.0,389.8,346.4,341.8
2,backward,121.3,266.6,126.8,367.0,390.1,346.5,342.2
2,backward,121.3,266.7,126.9,367.7,389.8,346.6,342.1
2,backward,121.3,266.7,127.1,367.3,389.5,346.5,342.0
2,backward,121.3,266.4,126.9,367.2,389.8,346.4,342.2
2,backward,121.3,266.4,127.0,367.4,390.1,346.5,342.6
2,backward,121.3,266.5,127.0,367.1,389.4,346.8,342.3
2,backward,121.0,266.4,126.6,366.9,389.7,346.3,341.9
2,backward,121.1,266.8,126.9,367.3,390.1,346.7,342.4
2,backward,121.3,266.6,126.9,367.2,389.9,346.5,342.7
2,backward,121.6,267.1,127.3,367.5,390.3,347.2,343.0
2,backward,121.4,266.6,126.9,367.1,390.2,347.1,342.7
2,backward,121.4,266.8,127.2,367.5,390.3,346.7,342.7
2,backward,121.1,266.4,126.8,366.7,389.6,346.4,342.1
2,backward,121.3,266.5,126.9,367.2,389.7,346.9,342.8
2,backward,121.3,266.7,127.0,367.3,389.7,346.9,342.7
2,backward,121.0,266.5,126.8,366.8,389.4,346.3,342.7
2,backward,121.3,267.0,126.9,367.4,390.1,347.0,342.8
2,backward,121.3,266.7,126.8,367.1,389.6,346.5,342.5
2,backward,121.4,266.8,127.1,367.1,389.9,346.7,342.9
2,backward,121.2,267.0,126.9,367.8,390.0,347.1,343.0
2,backward,121.4,267.3,127.2,367.7,390.4,347.4,343.4
2,backward,121.4,267.0,127.0,367.2,389.9,346.7,343.0
2,backward,121.5,267.8,127.2,367.9,390.7,347.4,343.6
2,backward,121.5,267.3,126.9,367.2,389.5,347.0,342.9
2,backward,121.5,267.8,127.0,368.0,390.4,347.6,343.8
2,backward,121.5,267.2,126.8,367.0,389.9,347.1,343.2
2,backward,121.5,267.6,127.1,367.2,390.3,347.4,343.8
2,backward,121.4,268.0,126.8,367.6,389.9,347.2,343.3
2,backward,121.5,267.9,127.2,367.4,390.4,347.3,343.6
2,backward,121.5,268.0,126.9,367.6,390.5,347.8,343.9
2,backward,121.6,268.4,126.9,367.5,390.3,347.4,343.7
2,backward,121.6,268.5,127.1,367.9,390.6,347.7,343.9
2,backward,121.6,268.4,126.7,367.3,390.1,347.3,343.4
2,backward,121.4,268.3,126.8,367.9,390.4,347.4,344.0
2,backward,121.6,268.5,126.9,367.6,390.5,347.9,344.0
2,backward,121.6,268.5,126.8,367.4,390.3,347.4,343.6
2,backward,121.7,268.5,127.1,367.3,390.4,347.6,343.8
2,backward,121.3,268.4,126.7,367.1,390.1,347.4,343.7
2,backward,121.5,268.3,126.8,366.6,390.3,347.1,343.4
2,backward,121.8,268.6,126.7,367.2,390.1,347.1,344.1
2,backward,121.3,268.2,126.6,366.3,389.5,346.8,343.0
2,backward,121.5,268.2,126.8,366.7,389.5,347.0,343.2
2,backward,121.4,268.2,126.5,366.9,390.0,347.0,343.3
2,backward,121.4,268.3,126.6,366.4,389.6,346.9,343.2
2,backward,121.5,268.1,126.5,366.4,389.5,346.3,342.9
2,backward,121.4,268.4,126.7,366.4,389.6,346.9,343.1
2,backward,121.4,268.3,126.7,366.5,389.8,346.9,343.1
2,backward,121.4,267.9,126.5,366.1,389.4,346.4,342.6
2,backward,121.3,267.9,126.6,366.0,389.2,346.1,342.3
2,backward,121.1,267.7,126.4,365.9,388.9,346.0,342.0
2,backward,121.3,268.0,126.7,366.3,389.7,346.9,342.7
2,backward,121.1,267.4,126.5,365.4,388.9,346.0,341.7
2,backward,121.3,267.4,126.5,365.4,388.3,346.0,341.2
2,backward,121.1,267.0,126.4,364.7,388.3,345.9,341.4
2,backward,121.3,267.4,126.8,365.6,388.4,345.5,340.6
2,backward,121.5,267.8,126.7,365.3,388.5,345.6,341.1
2,backward,121.2,267.4,126.4,364.9,388.2,345.2,340.9
2,backward,121.3,267.7,126.5,365.0,388.2,345.4,341.1
2,backward,121.1,267.4,126.6,364.5,387.7,345.2,340.3
2,backward,121.2,267.7,126.7,364.8,388.5,345.6,340.9
2,backward,121.3,267.8,126.7,364.6,387.8,345.1,340.2
2,backward,121.5,267.9,126.7,364.8,387.9,345.0,340.3
2,backward,121.1,267.6,126.6,364.7,387.7,345.2,340.1
2,backward,121.2,267.6,126.5,364.5,387.7,345.0,339.5
2,backward,121.5,267.8,126.7,364.9,387.8,345.6,340.4
2,backward,121.5,268.4,126.8,365.2,388.3,345.2,340.8
2,backward,121.5,267.7,126.7,364.7,387.9,344.8,340.1
2,backward,121.4,267.7,126.8,364.5,388.1,344.9,340.0
2,backward,121.5,267.6,126.9,364.5,387.8,345.1,340.0
2,backward,121.4,267.6,126.8,364.7,387.5,344.7,340.0
2,backward,121.3,267.0,126.9,364.3,387.7,344.8,340.0
2,backward,121.5,267.4,126.6,364.9,388.4,344.9,340.2
2,backward,121.5,267.3,126.8,364.7,388.0,344.9,340.2
2,backward,121.4,267.0,126.8,364.3,387.8,345.1,339.9
2,backward,121.3,267.0,126.7,364.4,387.6,344.9,339.7
2,backward,121.3,267.1,126.7,364.6,388.0,345.1,340.3
2,backward,121.7,267.2,127.1,364.7,388.1,345.3,340.4
2,backward,121.5,267.0,126.9,364.9,388.2,345.7,340.2
2,backward,121.3,266.9,126.9,364.8,388.6,345.3,340.4
2,backward,121.4,266.7,126.7,365.1,387.6,344.8,340.0
2,backward,121.5,267.3,127.0,365.6,388.8,345.9,340.3
2,backward,121.4,267.1,127.0,365.4,388.8,345.6,340.7
2,backward,121.6,267.2,127.0,365.3,388.4,345.8,340.9
2,backward,121.3,267.0,126.7,364.8,387.8,344.9,340.5
3,left,129.9,286.1,135.2,348.5,370.8,338.0,345.5
3,left,129.8,285.2,135.1,348.1,370.9,338.2,345.1
3,left,129.8,284.6,135.2,348.8,371.0,338.9,345.9
3,left,129.3,284.0,134.9,348.2,370.7,338.1,345.1
3,left,129.3,283.5,134.8,348.4,371.0,338.4,345.2
3,left,129.0,283.0,134.4,348.9,370.9,338.2,345.4
3,left,128.8,282.3,134.4,348.5,370.3,337.5,345.0
3,left,128.8,281.9,134.3,348.4,370.1,337.7,345.2
3,left,128.8,281.8,134.4,348.3,370.2,337.9,345.1
3,left,129.0,282.3,134.5,348.8,371.1,338.4,345.6
3,left,129.0,281.8,134.2,348.3,370.3,337.9,345.0
3,left,128.7,281.8,134.4,348.5,370.3,337.6,344.9
3,left,128.7,281.8,134.3,348.2,370.5,337.6,345.2
3,left,129.1,282.4,134.8,348.9,371.3,338.7,345.2
3,left,129.0,282.5,134.5,348.3,370.9,338.1,345.6
3,left,128.8,282.0,134.5,348.4,370.3,338.0,345.2
3,left,128.9,281.9,134.6,348.1,370.6,337.9,345.2
3,left,128.9,282.1,134.5,348.0,370.3,337.6,345.4
3,left,129.0,282.0,134.4,348.1,370.5,337.7,345.2
3,left,128.9,282.7,134.8,348.2,370.8,337.8,345.0
3,left,129.0,282.8,134.6,347.9,370.2,337.1,344.9
3,left,129.3,283.6,134.5,347.9,369.8,337.6,345.0
3,left,129.3,284.4,134.9,347.6,370.0,337.4,345.0
3,left,129.2,285.1,135.0,347.7,370.2,337.7,345.1
3,left,129.5,285.7,134.9,347.7,370.2,337.7,345.3
3,left,129.5,286.6,135.1,347.5,370.0,337.7,345.1
3,left,129.5,286.9,134.9,347.1,369.8,337.5,345.0
3,left,129.7,287.4,135.3,348.1,370.3,338.0,345.6
3,left,129.6,287.6,135.2,347.8,370.3,337.8,345.0
3,left,129.6,287.6,135.2,347.7,370.6,337.7,345.4
3,left,129.6,287.8,135.0,347.6,370.4,337.6,345.2
3,left,129.8,287.7,134.9,347.6,370.5,337.5,344.9
3,left,129.6,287.9,134.9,347.6,370.1,337.8,345.2
3,left,129.7,287.7,135.1,347.1,370.2,337.7,344.8
3,left,129.9,287.5,135.3,347.8,370.3,337.7,345.1
3,left,129.8,287.9,135.1,347.5,370.3,337.8,345.2
3,left,129.8,287.9,134.9,347.5,370.3,337.3,344.5
3,left,129.6,288.1,135.1,347.3,370.2,337.5,344.9
3,left,129.8,288.0,135.2,347.7,370.3,337.3,344.8
3,left,130.0,288.0,135.1,347.9,370.0,337.4,345.0
3,left,130.2,288.6,135.3,347.9,370.7,337.9,344.9
3,left,130.0,288.4,135.3,347.3,370.4,338.0,345.0
3,left,130.0,288.5,135.1,347.3,370.4,338.0,344.5
3,left,130.3,288.7,135.5,347.7,370.4,337.7,344.7
3,left,130.3,288.9,135.4,348.0,371.1,338.1,345.1
3,left,130.1,288.9,135.2,347.5,370.3,337.5,344.5
3,left,130.3,288.6,135.2,348.0,370.6,337.6,344.8
3,left,130.2,288.8,135.4,348.1,370.5,337.9,345.1
3,left,130.3,288.6,135.1,347.4,370.1,337.4,344.7
3,left,130.3,288.8,135.5,347.9,370.6,338.2,344.8
3,left,130.5,289.2,135.5,348.0,370.5,337.7,344.9
3,left,130.6,289.5,135.6,348.1,370.9,338.1,345.0
3,left,130.2,289.0,135.5,347.5,370.1,337.5,344.4
3,left,130.8,289.3,135.5,347.9,370.3,337.7,344.8
3,left,130.7,289.2,135.5,347.5,370.0,337.7,344.7
3,left,130.7,288.9,135.8,347.6,370.4,337.5,344.4
3,left,130.8,289.7,135.7,347.6,370.6,337.3,344.6
3,left,130.4,289.1,135.7,347.2,369.8,337.0,344.5
3,left,130.7,289.4,135.8,347.7,370.2,337.4,344.5
3,left,130.8,289.5,135.8,347.3,370.0,337.2,344.5
3,left,130.6,289.9,135.9,347.8,370.3,337.3,344.7
3,left,130.6,289.3,135.6,346.6,369.5,336.8,344.0
3,left,130.6,289.4,135.8,347.2,369.6,337.1,344.5
3,left,130.6,289.6,136.1,347.3,369.8,337.0,344.2
3,left,130.6,289.6,135.8,347.4,369.6,337.0,344.2
3,left,130.7,289.7,135.9,347.1,369.9,337.3,344.5
3,left,130.5,289.6,135.8,347.2,369.3,337.0,344.1
3,left,130.8,289.1,135.7,346.7,369.4,337.0,344.0
3,left,130.7,289.8,136.1,347.0,369.7,337.3,344.4
3,left,130.6,289.8,135.9,347.0,369.4,336.9,344.3
3,left,130.6,290.0,136.1,347.1,369.2,337.1,344.6
3,left,130.6,289.7,136.0,346.9,369.4,336.6,344.3
3,left,130.9,290.5,136.2,346.9,369.1,337.1,344.6
3,left,130.9,290.2,136.2,346.9,368.9,337.1,344.2
3,left,130.7,289.5,136.2,346.2,368.7,336.7,343.6
3,left,131.0,290.2,136.3,346.9,369.0,337.0,344.6
3,left,130.7,290.2,136.2,346.4,368.5,336.8,344.4
3,left,130.7,290.2,136.2,346.2,368.5,336.6,344.5
3,left,130.7,289.7,136.2,346.4,368.1,336.6,344.0
3,left,131.1,290.3,136.2,346.8,369.2,337.0,344.4
3,left,130.8,290.5,136.3,347.0,369.1,337.0,344.2
3,left,130.8,290.5,136.3,346.8,368.7,337.0,344.6
3,left,130.8,290.4,136.1,345.9,368.4,336.8,344.3
3,left,130.5,289.9,136.2,346.3,368.1,336.4,344.2
3,left,130.9,290.9,136.3,346.5,368.8,336.9,345.0
3,left,130.5,289.7,135.8,345.7,368.2,336.0,344.1
3,left,130.5,290.3,136.2,346.4,368.5,336.8,344.3
3,left,130.5,290.1,135.9,346.4,368.3,336.6,344.0
3,left,130.6,290.4,136.0,346.3,368.6,337.0,344.2
3,left,130.3,289.9,135.8,346.7,368.8,336.9,344.8
3,left,130.6,290.2,136.0,346.5,369.2,337.3,344.6
3,left,130.6,290.4,136.1,346.0,369.2,336.7,344.5
3,left,130.7,290.6,136.1,346.7,369.3,337.7,345.2
3,left,130.4,290.4,135.8,346.1,369.2,336.8,344.1
3,left,130.7,290.5,136.1,346.5,369.3,337.6,344.6
3,left,130.3,290.3,135.7,346.9,369.2,337.4,344.3
3,left,130.3,289.8,135.7,346.8,369.3,337.2,344.7
3,left,130.5,290.5,135.6,347.1,369.7,338.0,345.0
3,left,130.0,290.1,135.8,346.4,369.5,336.9,344.8
3,left,130.2,289.9,135.6,346.6,369.8,337.3,344.6
3,left,130.2,289.7,135.3,346.7,370.1,337.7,344.4
3,left,129.8,289.3,135.0,346.8,369.7,337.7,344.5
3,left,129.6,289.1,135.0,346.9,369.8,337.8,344.4
3,left,130.0,289.4,135.0,347.5,370.5,337.7,344.4
3,left,129.8,289.2,135.0,346.9,370.5,337.7,344.7
3,left,129.5,288.8,134.9,347.1,370.5,337.6,344.5
3,left,129.8,288.9,134.8,347.0,370.7,337.4,344.6
3,left,129.5,288.6,134.8,347.3,370.8,337.6,344.4
3,left,129.4,288.5,134.6,347.0,370.4,338.0,344.4
3,left,129.4,288.2,134.6,347.1,370.7,337.5,344.2
3,left,129.6,288.4,134.6,347.3,371.0,337.9,344.3
3,left,129.3,288.5,134.6,347.4,371.1,337.9,344.7
3,left,129.3,288.4,134.6,347.6,371.2,337.9,344.4
3,left,129.4,288.6,134.4,347.4,371.5,338.1,344.6
3,left,129.5,288.2,134.3,347.6,371.0,338.4,344.7
3,left,129.4,288.2,134.3,347.4,371.0,337.9,344.5
3,left,129.2,288.3,134.3,347.5,370.8,338.0,344.1
3,left,129.4,287.9,134.3,347.3,370.8,337.4,343.9
3,left,129.5,288.6,134.6,348.0,371.6,338.2,345.0
3,left,129.5,288.4,134.3,348.1,371.7,338.2,344.6
3,left,129.3,288.1,134.2,348.1,371.4,338.1,344.2
3,left,129.2,288.1,134.3,347.9,371.6,338.2,344.8
3,left,129.4,287.8,134.2,347.7,371.1,338.0,344.1
3,left,129.3,287.8,134.2,347.8,371.3,338.1,344.5
3,left,129.4,287.7,134.2,347.6,371.4,338.0,344.2
3,left,129.5,288.3,134.4,347.9,371.4,338.4,344.7
3,left,129.4,288.0,134.4,347.9,371.1,337.7,344.4
3,left,129.4,287.9,134.6,347.9,372.1,338.0,344.4
3,left,129.4,287.8,134.4,347.7,371.2,337.9,343.9
3,left,129.6,288.1,134.4,348.1,371.6,338.0,344.7
3,left,129.6,287.9,134.6,348.4,371.4,338.4,344.8
3,left,129.5,287.6,134.4,347.9,370.7,337.8,344.3
3,left,129.5,287.8,134.4,348.5,371.1,337.9,344.5
3,left,129.4,287.3,134.4,348.2,371.1,337.8,344.3
3,left,129.4,287.1,134.5,348.4,371.3,337.7,344.2
3,left,129.2,286.6,134.4,348.4,370.7,337.7,344.1
3,left,129.4,286.5,134.5,349.1,371.0,338.0,344.3
3,left,129.3,286.0,134.6,348.1,370.9,337.6,344.1
3,left,129.2,285.5,134.3,348.2,370.9,337.3,343.9
3,left,128.7,284.4,133.9,347.9,370.2,337.1,344.0
3,left,128.8,284.3,133.7,348.6,370.4,337.1,344.0
3,left,129.0,283.6,134.0,348.7,370.9,337.8,343.9
3,left,128.7,282.6,133.6,348.2,370.4,337.1,344.1
3,left,128.2,281.5,133.4,348.5,369.6,336.8,343.5
3,left,128.3,281.9,133.5,348.7,370.8,336.5,344.4
3,left,128.3,281.5,133.8,349.2,370.2,337.3,344.2
3,left,128.1,280.9,133.7,348.4,369.7,336.6,343.7
3,left,128.1,280.6,133.6,348.8,370.1,336.6,344.2
3,left,128.3,281.0,133.7,349.1,370.5,337.1,344.2
3,left,128.1,280.6,133.8,348.9,369.7,336.6,343.9
3,left,128.1,280.8,133.7,349.1,369.9,336.8,344.0
3,left,128.2,280.4,133.7,348.8,369.6,336.5,344.1
3,left,128.4,281.0,134.0,349.0,370.3,337.3,344.5
3,left,128.1,280.9,133.9,348.7,369.6,336.7,343.9
3,left,128.2,281.0,133.9,348.9,369.8,336.7,343.9
3,left,128.4,281.4,133.9,349.1,369.9,337.3,344.7
3,left,128.4,281.0,134.1,348.8,369.7,336.6,344.4
3,left,128.6,280.9,133.8,348.5,369.5,336.5,344.0
3,left,128.6,281.2,134.1,349.1,369.6,336.4,344.3
3,left,128.4,280.9,133.9,348.7,369.4,337.0,344.2
3,left,128.6,281.2,134.1,348.8,369.1,336.7,344.6
3,left,128.2,280.9,134.0,348.5,369.3,336.4,343.7
3,left,128.6,281.3,134.2,348.8,369.7,336.7,344.7
3,left,128.6,281.0,134.2,348.7,369.4,336.9,344.4
3,left,128.5,281.4,134.3,348.3,370.0,336.8,344.6
3,left,128.7,281.5,134.4,348.8,369.7,336.7,344.3
3,left,128.7,281.4,134.3,348.8,369.8,337.0,344.2
3,left,128.7,281.5,134.1,348.6,369.5,336.8,344.4
3,left,128.6,281.4,134.1,348.4,369.3,336.8,343.9
3,left,128.5,281.5,134.2,348.3,369.6,336.6,344.2
3,left,128.8,281.9,134.2,348.4,369.7,336.7,344.5
3,left,128.9,282.4,134.6,348.5,369.6,336.9,344.3
3,left,128.8,282.6,134.3,347.9,368.9,336.7,344.0
3,left,128.6,282.9,134.4,348.2,369.4,336.6,344.2
3,left,128.7,283.0,134.3,347.8,369.2,336.6,344.0
3,left,128.6,283.6,134.3,347.9,369.1,336.3,343.7
3,left,128.8,283.7,134.5,348.1,369.0,336.9,344.2
3,left,128.7,283.4,134.2,347.8,369.0,336.2,343.6
3,left,128.7,283.9,134.4,347.6,369.4,336.6,343.9
3,left,128.6,284.2,134.3,347.4,369.1,336.4,343.9
3,left,128.8,284.1,134.4,347.4,369.6,336.7,343.9
3,left,128.9,284.3,134.3,348.0,369.7,336.8,344.3
3,left,129.0,284.5,134.4,348.0,369.9,336.9,343.9
3,left,128.9,284.3,134.1,347.7,369.2,336.7,343.8
3,left,128.8,284.3,134.2,347.6,369.4,336.5,343.6
3,left,128.9,284.3,134.5,347.6,369.3,336.6,344.3
3,left,128.9,284.8,134.4,347.9,369.9,337.1,344.4
3,left,128.7,284.3,134.0,347.2,369.4,336.5,343.2
3,left,128.8,284.8,134.0,347.4,369.8,337.0,343.6
3,left,128.7,284.7,134.1,347.5,369.7,336.7,343.6
3,left,128.8,284.6,134.1,347.3,369.3,336.5,343.7
3,left,129.1,285.2,134.4,347.5,369.9,336.9,344.1
3,left,129.0,285.2,134.1,347.5,369.8,337.2,343.6
3,left,128.9,284.9,134.2,347.1,369.6,336.7,343.5
3,left,129.0,285.2,134.3,347.1,369.2,336.4,343.5
3,left,129.2,285.3,134.2,347.2,369.7,337.0,343.9
3,left,129.2,285.4,134.3,347.8,370.1,337.0,343.9
3,left,128.9,285.3,134.3,347.0,369.4,336.5,343.3
3,left,128.8,285.0,134.1,347.0,369.5,336.4,343.6
3,left,128.8,285.0,133.9,347.3,369.6,336.8,343.6
3,left,129.0,285.3,134.0,347.2,369.5,336.7,343.1
3,left,129.1,285.5,134.3,347.8,369.5,337.1,343.6
3,left,129.1,285.3,134.1,347.1,369.5,336.5,343.4
3,left,128.9,285.3,134.1,347.2,369.8,336.4,343.4
3,left,128.9,285.5,133.9,347.2,369.9,336.6,343.6
3,left,128.9,285.1,134.1,346.7,369.8,336.3,343.4
3,left,128.8,285.1,134.0,347.0,369.2,335.9,342.9
3,left,128.9,285.1,134.1,347.3,369.8,336.5,343.1
3,left,128.8,285.0,134.0,346.8,369.6,336.6,342.9
3,left,128.8,285.1,133.9,347.2,369.2,336.0,343.0
3,left,128.9,285.2,134.2,347.3,369.5,336.7,343.1
